Profile,PWV(mm),Cos,Airmass,Rad4
1,9.4,-0.6,1.66666666666667,1.743125846
1,9.4,-0.575,1.73913043478261,1.801338629
1,9.4,-0.55,1.81818181818182,1.86380907
1,9.4,-0.525,1.9047619047619,1.931035076
1,9.4,-0.5,2,2.003595931
1,9.5,-1,1,1.17461395
1,9.5,-0.975,1.02564102564103,1.199325314
1,9.5,-0.95,1.05263157894737,1.225146698
1,9.5,-0.925,1.08108108108108,1.252156566
1,9.5,-0.9,1.11111111111111,1.280440832
1,9.5,-0.875,1.14285714285714,1.310094027
1,9.5,-0.85,1.17647058823529,1.341220341
1,9.5,-0.825,1.21212121212121,1.373935258
1,9.5,-0.8,1.25,1.408366486
1,9.5,-0.775,1.29032258064516,1.444656402
1,9.5,-0.75,1.33333333333333,1.482963562
1,9.5,-0.725,1.37931034482759,1.523465267
1,9.5,-0.7,1.42857142857143,1.566360937
1,9.5,-0.675,1.48148148148148,1.611874904
1,9.5,-0.65,1.53846153846154,1.660261187
1,9.5,-0.625,1.6,1.711807796
1,9.5,-0.6,1.66666666666667,1.766843372
1,9.5,-0.575,1.73913043478261,1.825744752
1,9.5,-0.55,1.81818181818182,1.888944767
1,9.5,-0.525,1.9047619047619,1.956945285
1,9.5,-0.5,2,2.03032908
1,9.6,-1,1,1.191088581
1,9.6,-0.975,1.02564102564103,1.216120552
1,9.6,-0.95,1.05263157894737,1.242275815
1,9.6,-0.925,1.08108108108108,1.269633416
1,9.6,-0.9,1.11111111111111,1.298280316
1,9.6,-0.875,1.14285714285714,1.328311861
1,9.6,-0.85,1.17647058823529,1.359833521
1,9.6,-0.825,1.21212121212121,1.392961829
1,9.6,-0.8,1.25,1.42782589
1,9.6,-0.775,1.29032258064516,1.464569243
1,9.6,-0.75,1.33333333333333,1.503351843
1,9.6,-0.725,1.37931034482759,1.544353087
1,9.6,-0.7,1.42857142857143,1.587773906
1,9.6,-0.675,1.48148148148148,1.633840729
1,9.6,-0.65,1.53846153846154,1.682809554
1,9.6,-0.625,1.6,1.734970836
1,9.6,-0.6,1.66666666666667,1.790656126
1,9.6,-0.575,1.73913043478261,1.850244706
1,9.6,-0.55,1.81818181818182,1.914172899
1,9.6,-0.525,1.9047619047619,1.982945716
1,9.6,-0.5,2,2.057149773
1,9.7,-1,1,1.207649359
1,9.7,-0.975,1.02564102564103,1.233002753
1,9.7,-0.95,1.05263157894737,1.259492477
1,9.7,-0.925,1.08108108108108,1.287198626
1,9.7,-0.9,1.11111111111111,1.316208742
1,9.7,-0.875,1.14285714285714,1.34661945
1,9.7,-0.85,1.17647058823529,1.378537039
1,9.7,-0.825,1.21212121212121,1.41207932
1,9.7,-0.8,1.25,1.447376446
1,9.7,-0.775,1.29032258064516,1.484573586
1,9.7,-0.75,1.33333333333333,1.523832092
1,9.7,-0.725,1.37931034482759,1.565332874
1,9.7,-0.7,1.42857142857143,1.609278843
1,9.7,-0.675,1.48148148148148,1.655898173
1,9.7,-0.65,1.53846153846154,1.705449191
1,9.7,-0.625,1.6,1.75822468
1,9.7,-0.6,1.66666666666667,1.814558404
1,9.7,-0.575,1.73913043478261,1.874832902
1,9.7,-0.55,1.81818181818182,1.939487294
1,9.7,-0.525,1.9047619047619,2.009029966
1,9.7,-0.5,2,2.084050793
1,9.8,-1,1,1.224298845
1,9.8,-0.975,1.02564102564103,1.249974361
1,9.8,-0.95,1.05263157894737,1.276799478
1,9.8,-0.925,1.08108108108108,1.304854755
1,9.8,-0.9,1.11111111111111,1.334228902
1,9.8,-0.875,1.14285714285714,1.365019358
1,9.8,-0.85,1.17647058823529,1.397333457
1,9.8,-0.825,1.21212121212121,1.431290177
1,9.8,-0.8,1.25,1.467020949
1,9.8,-0.775,1.29032258064516,1.504672226
1,9.8,-0.75,1.33333333333333,1.544406987
1,9.8,-0.725,1.37931034482759,1.586407539
1,9.8,-0.7,1.42857142857143,1.630878658
1,9.8,-0.675,1.48148148148148,1.678050263
1,9.8,-0.65,1.53846153846154,1.728183008
1,9.8,-0.625,1.6,1.781571889
1,9.8,-0.6,1.66666666666667,1.838553348
1,9.8,-0.575,1.73913043478261,1.899512368
1,9.8,-0.55,1.81818181818182,1.964891097
1,9.8,-0.525,1.9047619047619,2.035200829
1,9.8,-0.5,2,2.111035632
1,9.9,-1,1,1.241038437
1,9.9,-0.975,1.02564102564103,1.267036889
1,9.9,-0.95,1.05263157894737,1.294198097
1,9.9,-0.925,1.08108108108108,1.322603202
1,9.9,-0.9,1.11111111111111,1.352342078
1,9.9,-0.875,1.14285714285714,1.383512863
1,9.9,-0.85,1.17647058823529,1.416224171
1,9.9,-0.825,1.21212121212121,1.450595912
1,9.9,-0.8,1.25,1.486760797
1,9.9,-0.775,1.29032258064516,1.524866675
1,9.9,-0.75,1.33333333333333,1.565077808
1,9.9,-0.725,1.37931034482759,1.607578248
1,9.9,-0.7,1.42857142857143,1.652574399
1,9.9,-0.675,1.48148148148148,1.700298279
1,9.9,-0.65,1.53846153846154,1.751012402
1,9.9,-0.625,1.6,1.805013977
1,9.9,-0.6,1.66666666666667,1.86264189
1,9.9,-0.575,1.73913043478261,1.924283919
1,9.9,-0.55,1.81818181818182,1.990384888
1,9.9,-0.525,1.9047619047619,2.061459469
1,9.9,-0.5,2,2.138104755
1,10,-1,1,1.257857773
1,10,-0.975,1.02564102564103,1.28417986
1,10,-0.95,1.05263157894737,1.311677508
1,10,-0.925,1.08108108108108,1.34043314
1,10,-0.9,1.11111111111111,1.370537095
1,10,-0.875,1.14285714285714,1.402088674
1,10,-0.85,1.17647058823529,1.435197424
1,10,-0.825,1.21212121212121,1.469984418
1,10,-0.8,1.25,1.506583532
1,10,-0.775,1.29032258064516,1.545144012
1,10,-0.75,1.33333333333333,1.585831516
1,10,-0.725,1.37931034482759,1.628831611
1,10,-0.7,1.42857142857143,1.674352447
1,10,-0.675,1.48148148148148,1.722627901
1,10,-0.65,1.53846153846154,1.773922471
1,10,-0.625,1.6,1.828535576
1,10,-0.6,1.66666666666667,1.886808546
1,10,-0.575,1.73913043478261,1.949131489
1,10,-0.55,1.81818181818182,2.015952254
1,10,-0.525,1.9047619047619,2.087788656
1,10,-0.5,2,2.165240236
1,10.1,-1,1,1.27476675
1,10.1,-0.975,1.02564102564103,1.301413053
1,10.1,-0.95,1.05263157894737,1.329247956
1,10.1,-0.925,1.08108108108108,1.358354581
1,10.1,-0.9,1.11111111111111,1.388824312
1,10.1,-0.875,1.14285714285714,1.420757151
1,10.1,-0.85,1.17647058823529,1.454263926
1,10.1,-0.825,1.21212121212121,1.489466638
1,10.1,-0.8,1.25,1.526500448
1,10.1,-0.775,1.29032258064516,1.565515762
1,10.1,-0.75,1.33333333333333,1.606679754
1,10.1,-0.725,1.37931034482759,1.65017962
1,10.1,-0.7,1.42857142857143,1.696225023
1,10.1,-0.675,1.48148148148148,1.745051588
1,10.1,-0.65,1.53846153846154,1.796926023
1,10.1,-0.625,1.6,1.852149726
1,10.1,-0.6,1.66666666666667,1.911066356
1,10.1,-0.575,1.73913043478261,1.974068582
1,10.1,-0.55,1.81818181818182,2.041607164
1,10.1,-0.525,1.9047619047619,2.114202129
1,10.1,-0.5,2,2.192456508
1,10.2,-1,1,1.291753259
1,10.2,-0.975,1.02564102564103,1.318724244
1,10.2,-0.95,1.05263157894737,1.346896752
1,10.2,-0.925,1.08108108108108,1.376354834
1,10.2,-0.9,1.11111111111111,1.407190692
1,10.2,-0.875,1.14285714285714,1.43950514
1,10.2,-0.85,1.17647058823529,1.473410055
1,10.2,-0.825,1.21212121212121,1.509028603
1,10.2,-0.8,1.25,1.546497107
1,10.2,-0.775,1.29032258064516,1.585967257
1,10.2,-0.75,1.33333333333333,1.627607504
1,10.2,-0.725,1.37931034482759,1.671606558
1,10.2,-0.7,1.42857142857143,1.71817583
1,10.2,-0.675,1.48148148148148,1.767552807
1,10.2,-0.65,1.53846153846154,1.820005942
1,10.2,-0.625,1.6,1.875838847
1,10.2,-0.6,1.66666666666667,1.935397391
1,10.2,-0.575,1.73913043478261,1.999076689
1,10.2,-0.55,1.81818181818182,2.067329828
1,10.2,-0.525,1.9047619047619,2.140680095
1,10.2,-0.5,2,2.219732851
1,10.3,-1,1,1.308827312
1,10.3,-0.975,1.02564102564103,1.336123678
1,10.3,-0.95,1.05263157894737,1.364634489
1,10.3,-0.925,1.08108108108108,1.394444611
1,10.3,-0.9,1.11111111111111,1.425646944
1,10.3,-0.875,1.14285714285714,1.458343584
1,10.3,-0.85,1.17647058823529,1.492647105
1,10.3,-0.825,1.21212121212121,1.528681838
1,10.3,-0.8,1.25,1.566585153
1,10.3,-0.775,1.29032258064516,1.606510137
1,10.3,-0.75,1.33333333333333,1.64862664
1,10.3,-0.725,1.37931034482759,1.693124883
1,10.3,-0.7,1.42857142857143,1.740217791
1,10.3,-0.675,1.48148148148148,1.790144481
1,10.3,-0.65,1.53846153846154,1.843175502
1,10.3,-0.625,1.6,1.899616327
1,10.3,-0.6,1.66666666666667,1.959815156
1,10.3,-0.575,1.73913043478261,2.024169546
1,10.3,-0.55,1.81818181818182,2.093134914
1,10.3,-0.525,1.9047619047619,2.167237224
1,10.3,-0.5,2,2.247084398
1,10.4,-1,1,1.325981691
1,10.4,-0.975,1.02564102564103,1.353603788
1,10.4,-0.95,1.05263157894737,1.382453367
1,10.4,-0.925,1.08108108108108,1.412615879
1,10.4,-0.9,1.11111111111111,1.444185153
1,10.4,-0.875,1.14285714285714,1.477264217
1,10.4,-0.85,1.17647058823529,1.51196646
1,10.4,-0.825,1.21212121212121,1.548417378
1,10.4,-0.8,1.25,1.586755621
1,10.4,-0.775,1.29032258064516,1.627135323
1,10.4,-0.75,1.33333333333333,1.669727848
1,10.4,-0.725,1.37931034482759,1.714724698
1,10.4,-0.7,1.42857142857143,1.762340544
1,10.4,-0.675,1.48148148148148,1.812816132
1,10.4,-0.65,1.53846153846154,1.866423874
1,10.4,-0.625,1.6,1.923471224
1,10.4,-0.6,1.66666666666667,1.984308474
1,10.4,-0.575,1.73913043478261,2.049335511
1,10.4,-0.55,1.81818181818182,2.119010082
1,10.4,-0.525,1.9047619047619,2.19386071
1,10.4,-0.5,2,2.274497878
1,10.5,-1,1,1.343215583
1,10.5,-0.975,1.02564102564103,1.371163875
1,10.5,-0.95,1.05263157894737,1.400352572
1,10.5,-0.925,1.08108108108108,1.430867705
1,10.5,-0.9,1.11111111111111,1.46280427
1,10.5,-0.875,1.14285714285714,1.496265759
1,10.5,-0.85,1.17647058823529,1.531366957
1,10.5,-0.825,1.21212121212121,1.568234176
1,10.5,-0.8,1.25,1.607007231
1,10.5,-0.775,1.29032258064516,1.647841535
1,10.5,-0.75,1.33333333333333,1.690909732
1,10.5,-0.725,1.37931034482759,1.736404723
1,10.5,-0.7,1.42857142857143,1.784542692
1,10.5,-0.675,1.48148148148148,1.835566247
1,10.5,-0.65,1.53846153846154,1.88974943
1,10.5,-0.625,1.6,1.947401674
1,10.5,-0.6,1.66666666666667,2.008875366
1,10.5,-0.575,1.73913043478261,2.074572491
1,10.5,-0.55,1.81818181818182,2.144953236
1,10.5,-0.525,1.9047619047619,2.220547991
1,10.5,-0.5,2,2.301970497
1,10.6,-1,1,1.360527473
1,10.6,-0.975,1.02564102564103,1.388802426
1,10.6,-0.95,1.05263157894737,1.418330474
1,10.6,-0.925,1.08108108108108,1.449198695
1,10.6,-0.9,1.11111111111111,1.481502666
1,10.6,-0.875,1.14285714285714,1.515346928
1,10.6,-0.85,1.17647058823529,1.550847082
1,10.6,-0.825,1.21212121212121,1.588130603
1,10.6,-0.8,1.25,1.627338352
1,10.6,-0.775,1.29032258064516,1.668626908
1,10.6,-0.75,1.33333333333333,1.712170313
1,10.6,-0.725,1.37931034482759,1.758162864
1,10.6,-0.7,1.42857142857143,1.80682214
1,10.6,-0.675,1.48148148148148,1.858392614
1,10.6,-0.65,1.53846153846154,1.913149725
1,10.6,-0.625,1.6,1.971405232
1,10.6,-0.6,1.66666666666667,2.033513039
1,10.6,-0.575,1.73913043478261,2.099877689
1,10.6,-0.55,1.81818181818182,2.170961117
1,10.6,-0.525,1.9047619047619,2.247296507
1,10.6,-0.5,2,2.329499228
1,10.7,-1,1,1.377921086
1,10.7,-0.975,1.02564102564103,1.40652305
1,10.7,-0.95,1.05263157894737,1.436390914
1,10.7,-0.925,1.08108108108108,1.467612456
1,10.7,-0.9,1.11111111111111,1.500284066
1,10.7,-0.875,1.14285714285714,1.534511335
1,10.7,-0.85,1.17647058823529,1.570410561
1,10.7,-0.825,1.21212121212121,1.608110382
1,10.7,-0.8,1.25,1.64775271
1,10.7,-0.775,1.29032258064516,1.689495286
1,10.7,-0.75,1.33333333333333,1.733513433
1,10.7,-0.725,1.37931034482759,1.78000296
1,10.7,-0.7,1.42857142857143,1.829182846
1,10.7,-0.675,1.48148148148148,1.881299075
1,10.7,-0.65,1.53846153846154,1.936628949
1,10.7,-0.625,1.6,1.995485742
1,10.7,-0.6,1.66666666666667,2.058225917
1,10.7,-0.575,1.73913043478261,2.125255065
1,10.7,-0.55,1.81818181818182,2.197038149
1,10.7,-0.525,1.9047619047619,2.274109749
1,10.7,-0.5,2,2.357088029
1,10.8,-1,1,1.395392348
1,10.8,-0.975,1.02564102564103,1.424321672
1,10.8,-0.95,1.05263157894737,1.454529585
1,10.8,-0.925,1.08108108108108,1.486104797
1,10.8,-0.9,1.11111111111111,1.519144163
1,10.8,-0.875,1.14285714285714,1.553754439
1,10.8,-0.85,1.17647058823529,1.590052736
1,10.8,-0.825,1.21212121212121,1.628168742
1,10.8,-0.8,1.25,1.668245415
1,10.8,-0.775,1.29032258064516,1.710441662
1,10.8,-0.75,1.33333333333333,1.754934085
1,10.8,-0.725,1.37931034482759,1.801919774
1,10.8,-0.7,1.42857142857143,1.851619338
1,10.8,-0.675,1.48148148148148,1.904280041
1,10.8,-0.65,1.53846153846154,1.960180933
1,10.8,-0.625,1.6,2.019637264
1,10.8,-0.6,1.66666666666667,2.083007013
1,10.8,-0.575,1.73913043478261,2.150698099
1,10.8,-0.55,1.81818181818182,2.223177115
1,10.8,-0.525,1.9047619047619,2.300981199
1,10.8,-0.5,2,2.384729451
1,10.9,-1,1,1.412934158
1,10.9,-0.975,1.02564102564103,1.442190958
1,10.9,-0.95,1.05263157894737,1.472739154
1,10.9,-0.925,1.08108108108108,1.504667802
1,10.9,-0.9,1.11111111111111,1.538075157
1,10.9,-0.875,1.14285714285714,1.573068206
1,10.9,-0.85,1.17647058823529,1.609765342
1,10.9,-0.825,1.21212121212121,1.648297184
1,10.9,-0.8,1.25,1.688807737
1,10.9,-0.775,1.29032258064516,1.731457189
1,10.9,-0.75,1.33333333333333,1.776423072
1,10.9,-0.725,1.37931034482759,1.823903876
1,10.9,-0.7,1.42857142857143,1.874121837
1,10.9,-0.675,1.48148148148148,1.927325502
1,10.9,-0.65,1.53846153846154,1.983795781
1,10.9,-0.625,1.6,2.043849323
1,10.9,-0.6,1.66666666666667,2.107846085
1,10.9,-0.575,1.73913043478261,2.176195616
1,10.9,-0.55,1.81818181818182,2.249366837
1,10.9,-0.525,1.9047619047619,2.327898052
1,10.9,-0.5,2,2.412411151
1,11,-1,1,1.43055548
1,11,-0.975,1.02564102564103,1.460139989
1,11,-0.95,1.05263157894737,1.491028699
1,11,-0.925,1.08108108108108,1.52331125
1,11,-0.9,1.11111111111111,1.557086478
1,11,-0.875,1.14285714285714,1.592462417
1,11,-0.85,1.17647058823529,1.629558508
1,11,-0.825,1.21212121212121,1.668506069
1,11,-0.8,1.25,1.709450153
1,11,-0.775,1.29032258064516,1.752552111
1,11,-0.75,1.33333333333333,1.797990873
1,11,-0.725,1.37931034482759,1.84596621
1,11,-0.7,1.42857142857143,1.896701404
1,11,-0.675,1.48148148148148,1.950446749
1,11,-0.65,1.53846153846154,2.007484669
1,11,-0.625,1.6,2.068133326
1,11,-0.6,1.66666666666667,2.13275454
1,11,-0.575,1.73913043478261,2.201759722
1,11,-0.55,1.81818181818182,2.27561919
1,11,-0.525,1.9047619047619,2.354873344
1,11,-0.5,2,2.440145705
1,11.1,-1,1,1.448251656
1,11.1,-0.975,1.02564102564103,1.47816434
1,11.1,-0.95,1.05263157894737,1.509393565
1,11.1,-0.925,1.08108108108108,1.542029902
1,11.1,-0.9,1.11111111111111,1.576173119
1,11.1,-0.875,1.14285714285714,1.611931948
1,11.1,-0.85,1.17647058823529,1.649426646
1,11.1,-0.825,1.21212121212121,1.688789576
1,11.1,-0.8,1.25,1.730166841
1,11.1,-0.775,1.29032258064516,1.773720956
1,11.1,-0.75,1.33333333333333,1.819631783
1,11.1,-0.725,1.37931034482759,1.868100488
1,11.1,-0.7,1.42857142857143,1.919351635
1,11.1,-0.675,1.48148148148148,1.973637147
1,11.1,-0.65,1.53846153846154,2.031240845
1,11.1,-0.625,1.6,2.092482522
1,11.1,-0.6,1.66666666666667,2.157725394
1,11.1,-0.575,1.73913043478261,2.227382734
1,11.1,-0.55,1.81818181818182,2.301926492
1,11.1,-0.525,1.9047619047619,2.381899161
1,11.1,-0.5,2,2.467924729
1,11.2,-1,1,1.466020243
1,11.2,-0.975,1.02564102564103,1.496260986
1,11.2,-0.95,1.05263157894737,1.527830958
1,11.2,-0.925,1.08108108108108,1.560821198
1,11.2,-0.9,1.11111111111111,1.595332287
1,11.2,-0.875,1.14285714285714,1.631473773
1,11.2,-0.85,1.17647058823529,1.669366844
1,11.2,-0.825,1.21212121212121,1.709144795
1,11.2,-0.8,1.25,1.75095466
1,11.2,-0.775,1.29032258064516,1.794960117
1,11.2,-0.75,1.33333333333333,1.841342077
1,11.2,-0.725,1.37931034482759,1.890302985
1,11.2,-0.7,1.42857142857143,1.94206892
1,11.2,-0.675,1.48148148148148,1.99689297
1,11.2,-0.65,1.53846153846154,2.055060118
1,11.2,-0.625,1.6,2.116892254
1,11.2,-0.6,1.66666666666667,2.182753989
1,11.2,-0.575,1.73913043478261,2.253060229
1,11.2,-0.55,1.81818181818182,2.328284318
1,11.2,-0.525,1.9047619047619,2.408969915
1,11.2,-0.5,2,2.495743101
1,11.3,-1,1,1.483861124
1,11.3,-0.975,1.02564102564103,1.514430158
1,11.3,-0.95,1.05263157894737,1.546340762
1,11.3,-0.925,1.08108108108108,1.579684904
1,11.3,-0.9,1.11111111111111,1.614563749
1,11.3,-0.875,1.14285714285714,1.651087776
1,11.3,-0.85,1.17647058823529,1.689378754
1,11.3,-0.825,1.21212121212121,1.729571261
1,11.3,-0.8,1.25,1.771813259
1,11.3,-0.775,1.29032258064516,1.816269127
1,11.3,-0.75,1.33333333333333,1.863121404
1,11.3,-0.725,1.37931034482759,1.912573469
1,11.3,-0.7,1.42857142857143,1.96485268
1,11.3,-0.675,1.48148148148148,2.020213287
1,11.3,-0.65,1.53846153846154,2.078942256
1,11.3,-0.625,1.6,2.141362289
1,11.3,-0.6,1.66666666666667,2.207839629
1,11.3,-0.575,1.73913043478261,2.278791042
1,11.3,-0.55,1.81818181818182,2.354691038
1,11.3,-0.525,1.9047619047619,2.436084673
1,11.3,-0.5,2,2.523599425
1,11.4,-1,1,1.501776627
1,11.4,-0.975,1.02564102564103,1.532674069
1,11.4,-0.95,1.05263157894737,1.56492542
1,11.4,-0.925,1.08108108108108,1.598623465
1,11.4,-0.9,1.11111111111111,1.63386995
1,11.4,-0.875,1.14285714285714,1.670776168
1,11.4,-0.85,1.17647058823529,1.709465054
1,11.4,-0.825,1.21212121212121,1.750071649
1,11.4,-0.8,1.25,1.792745083
1,11.4,-0.775,1.29032258064516,1.83765078
1,11.4,-0.75,1.33333333333333,1.884972444
1,11.4,-0.725,1.37931034482759,1.934914384
1,11.4,-0.7,1.42857142857143,1.98770524
1,11.4,-0.675,1.48148148148148,2.043600893
1,11.4,-0.65,1.53846153846154,2.102889353
1,11.4,-0.625,1.6,2.165894955
1,11.4,-0.6,1.66666666666667,2.232985105
1,11.4,-0.575,1.73913043478261,2.304577734
1,11.4,-0.55,1.81818181818182,2.381149447
1,11.4,-0.525,1.9047619047619,2.46324623
1,11.4,-0.5,2,2.551496029
1,11.5,-1,1,1.519756857
1,11.5,-0.975,1.02564102564103,1.550982473
1,11.5,-0.95,1.05263157894737,1.583574573
1,11.5,-0.925,1.08108108108108,1.617626171
1,11.5,-0.9,1.11111111111111,1.653239946
1,11.5,-0.875,1.14285714285714,1.690528123
1,11.5,-0.85,1.17647058823529,1.729614218
1,11.5,-0.825,1.21212121212121,1.770634204
1,11.5,-0.8,1.25,1.813738141
1,11.5,-0.775,1.29032258064516,1.859092736
1,11.5,-0.75,1.33333333333333,1.906882389
1,11.5,-0.725,1.37931034482759,1.957312925
1,11.5,-0.7,1.42857142857143,2.010613913
1,11.5,-0.675,1.48148148148148,2.067042282
1,11.5,-0.65,1.53846153846154,2.126887674
1,11.5,-0.625,1.6,2.190475585
1,11.5,-0.6,1.66666666666667,2.258175286
1,11.5,-0.575,1.73913043478261,2.330405405
1,11.5,-0.55,1.81818181818182,2.407643711
1,11.5,-0.525,1.9047619047619,2.490437822
1,11.5,-0.5,2,2.579416381
1,11.6,-1,1,1.537807402
1,11.6,-0.975,1.02564102564103,1.569361426
1,11.6,-0.95,1.05263157894737,1.602293923
1,11.6,-0.925,1.08108108108108,1.636699075
1,11.6,-0.9,1.11111111111111,1.672680024
1,11.6,-0.875,1.14285714285714,1.710349694
1,11.6,-0.85,1.17647058823529,1.749832416
1,11.6,-0.825,1.21212121212121,1.791265211
1,11.6,-0.8,1.25,1.83479907
1,11.6,-0.775,1.29032258064516,1.880601514
1,11.6,-0.75,1.33333333333333,1.928857993
1,11.6,-0.725,1.37931034482759,1.979775494
1,11.6,-0.7,1.42857142857143,2.033584751
1,11.6,-0.675,1.48148148148148,2.090544207
1,11.6,-0.65,1.53846153846154,2.150944201
1,11.6,-0.625,1.6,2.215111861
1,11.6,-0.6,1.66666666666667,2.283417387
1,11.6,-0.575,1.73913043478261,2.356281038
1,11.6,-0.55,1.81818181818182,2.434181515
1,11.6,-0.525,1.9047619047619,2.517667366
1,11.6,-0.5,2,2.607367933
1,11.7,-1,1,1.555927214
1,11.7,-0.975,1.02564102564103,1.587809529
1,11.7,-0.95,1.05263157894737,1.621082425
1,11.7,-0.925,1.08108108108108,1.655840781
1,11.7,-0.9,1.11111111111111,1.692188554
1,11.7,-0.875,1.14285714285714,1.730239368
1,11.7,-0.85,1.17647058823529,1.770118368
1,11.7,-0.825,1.21212121212121,1.811963273
1,11.7,-0.8,1.25,1.855926123
1,11.7,-0.775,1.29032258064516,1.902175485
1,11.7,-0.75,1.33333333333333,1.950897626
1,11.7,-0.725,1.37931034482759,2.002300695
1,11.7,-0.7,1.42857142857143,2.056616591
1,11.7,-0.675,1.48148148148148,2.114104806
1,11.7,-0.65,1.53846153846154,2.175056841
1,11.7,-0.625,1.6,2.239801222
1,11.7,-0.6,1.66666666666667,2.308709081
1,11.7,-0.575,1.73913043478261,2.382202307
1,11.7,-0.55,1.81818181818182,2.460760064
1,11.7,-0.525,1.9047619047619,2.544932067
1,11.7,-0.5,2,2.635348123
1,11.8,-1,1,1.574116643
1,11.8,-0.975,1.02564102564103,1.606327132
1,11.8,-0.95,1.05263157894737,1.639940427
1,11.8,-0.925,1.08108108108108,1.67505187
1,11.8,-0.9,1.11111111111111,1.711766119
1,11.8,-0.875,1.14285714285714,1.750197611
1,11.8,-0.85,1.17647058823529,1.79047219
1,11.8,-0.825,1.21212121212121,1.832728623
1,11.8,-0.8,1.25,1.877119648
1,11.8,-0.775,1.29032258064516,1.923814649
1,11.8,-0.75,1.33333333333333,1.973001286
1,11.8,-0.725,1.37931034482759,2.024888294
1,11.8,-0.7,1.42857142857143,2.079708967
1,11.8,-0.675,1.48148148148148,2.137723844
1,11.8,-0.65,1.53846153846154,2.199225593
1,11.8,-0.625,1.6,2.264543669
1,11.8,-0.6,1.66666666666667,2.334050369
1,11.8,-0.575,1.73913043478261,2.408168744
1,11.8,-0.55,1.81818181818182,2.487379126
1,11.8,-0.525,1.9047619047619,2.57223146
1,11.8,-0.5,2,2.663356019
1,11.9,-1,1,1.592371729
1,11.9,-0.975,1.02564102564103,1.624910277
1,11.9,-0.95,1.05263157894737,1.658863504
1,11.9,-0.925,1.08108108108108,1.694327686
1,11.9,-0.9,1.11111111111111,1.731407945
1,11.9,-0.875,1.14285714285714,1.770219649
1,11.9,-0.85,1.17647058823529,1.810889225
1,11.9,-0.825,1.21212121212121,1.853556256
1,11.9,-0.8,1.25,1.898374525
1,11.9,-0.775,1.29032258064516,1.945514116
1,11.9,-0.75,1.33333333333333,1.995163737
1,11.9,-0.725,1.37931034482759,2.047533169
1,11.9,-0.7,1.42857142857143,2.102856524
1,11.9,-0.675,1.48148148148148,2.161395736
1,11.9,-0.65,1.53846153846154,2.223444171
1,11.9,-0.625,1.6,2.289332682
1,11.9,-0.6,1.66666666666667,2.359434729
1,11.9,-0.575,1.73913043478261,2.434173832
1,11.9,-0.55,1.81818181818182,2.514031483
1,11.9,-0.525,1.9047619047619,2.599558095
1,11.9,-0.5,2,2.691384172
1,12,-1,1,1.610685838
1,12,-0.975,1.02564102564103,1.643552096
1,12,-0.95,1.05263157894737,1.677845023
1,12,-0.925,1.08108108108108,1.713661477
1,12,-0.9,1.11111111111111,1.751107164
1,12,-0.875,1.14285714285714,1.790298265
1,12,-0.85,1.17647058823529,1.831361908
1,12,-0.825,1.21212121212121,1.87443872
1,12,-0.8,1.25,1.919682836
1,12,-0.775,1.29032258064516,1.967265736
1,12,-0.75,1.33333333333333,2.017376479
1,12,-0.725,1.37931034482759,2.070226474
1,12,-0.7,1.42857142857143,2.126050415
1,12,-0.675,1.48148148148148,2.185111167
1,12,-0.65,1.53846153846154,2.247703727
1,12,-0.625,1.6,2.314159181
1,12,-0.6,1.66666666666667,2.384852385
1,12,-0.575,1.73913043478261,2.460207557
1,12,-0.55,1.81818181818182,2.54070689
1,12,-0.525,1.9047619047619,2.626901492
1,12,-0.5,2,2.719421871
1,12.1,-1,1,1.629071194
1,12.1,-0.975,1.02564102564103,1.662265044
1,12.1,-0.95,1.05263157894737,1.696897554
1,12.1,-0.925,1.08108108108108,1.733065932
1,12.1,-0.9,1.11111111111111,1.770876814
1,12.1,-0.875,1.14285714285714,1.810446731
1,12.1,-0.85,1.17647058823529,1.851903973
1,12.1,-0.825,1.21212121212121,1.89538952
1,12.1,-0.8,1.25,1.941058668
1,12.1,-0.775,1.29032258064516,1.989083597
1,12.1,-0.75,1.33333333333333,2.039654413
1,12.1,-0.725,1.37931034482759,2.092983108
1,12.1,-0.7,1.42857142857143,2.149305772
1,12.1,-0.675,1.48148148148148,2.20888597
1,12.1,-0.65,1.53846153846154,2.272019396
1,12.1,-0.625,1.6,2.339038998
1,12.1,-0.6,1.66666666666667,2.410319401
1,12.1,-0.575,1.73913043478261,2.486286452
1,12.1,-0.55,1.81818181818182,2.567422576
1,12.1,-0.525,1.9047619047619,2.654278884
1,12.1,-0.5,2,2.747486113
1,12.2,-1,1,1.647514058
1,12.2,-0.975,1.02564102564103,1.681035268
1,12.2,-0.95,1.05263157894737,1.71600678
1,12.2,-0.925,1.08108108108108,1.752526499
1,12.2,-0.9,1.11111111111111,1.790701877
1,12.2,-0.875,1.14285714285714,1.830649911
1,12.2,-0.85,1.17647058823529,1.872499706
1,12.2,-0.825,1.21212121212121,1.916392939
1,12.2,-0.8,1.25,1.962485956
1,12.2,-0.775,1.29032258064516,2.010951284
1,12.2,-0.75,1.33333333333333,2.061980311
1,12.2,-0.725,1.37931034482759,2.115785843
1,12.2,-0.7,1.42857142857143,2.172604669
1,12.2,-0.675,1.48148148148148,2.232701518
1,12.2,-0.65,1.53846153846154,2.296373015
1,12.2,-0.625,1.6,2.363952575
